step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
187;0;1623812668711;187;43;295;452;4.83;0.17;62.58;1.44;108;0;0;272.00;16
189;0;1623812668712;189;42;295;452;4.38;0.16;62.87;1.44;106;0;0;273.00;17
189;0;1623812668712;189;43;295;452;4.46;0.16;62.87;1.44;106;0;0;274.00;17
189;0;1623812668713;189;41;296;452;4.68;0.17;62.87;1.44;107;0;0;275.00;17
190;0;1623812668713;190;43;297;452;4.68;0.17;62.79;1.43;107;0;0;276.00;18
191;0;1623812668714;191;50;297;452;4.48;0.16;63.18;1.43;106;0;0;277.00;19
193;0;1623812668714;193;51;298;452;4.18;0.15;64.44;1.43;105;0;0;278.00;19
193;0;1623812668715;193;55;301;452;4.90;0.18;64.44;1.43;108;0;0;279.00;21
193;0;1623812668716;193;56;302;452;5.06;0.18;64.44;1.43;109;0;0;280.00;21
194;0;1623812668716;194;57;303;452;4.98;0.18;64.98;1.43;109;0;0;281.00;23
195;0;1623812668717;195;58;303;452;4.76;0.17;65.05;1.43;108;0;0;282.00;23
197;0;1623812668718;197;57;304;452;4.49;0.16;64.99;1.42;107;0;0;283.00;23
198;0;1623812668719;198;58;305;452;4.46;0.16;64.94;1.42;107;0;0;284.00;23
199;0;1623812668719;199;64;305;452;4.10;0.15;64.76;1.42;106;0;0;285.00;24
202;0;1623812668720;202;63;306;452;3.50;0.13;65.08;1.42;104;0;0;286.00;24
