timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
1857.00;277.03;236;:cluster_2991819236_420249033_21_0;13.00;0.00;8.89;DEFAULT_VEHTYPE;172.46;828.73
1857.00;81.04;315;695504114#4_0;28.68;0.00;12.04;DEFAULT_VEHTYPE;231.30;826.06
1857.00;261.55;32;695490087#1_2;38.46;0.00;15.79;DEFAULT_VEHTYPE;116.37;820.64
1857.00;80.98;323;:6530229492_0_0;1.14;0.00;7.61;DEFAULT_VEHTYPE;199.16;820.99
1857.00;353.61;355;-695429325#0_0;7.84;0.00;8.39;DEFAULT_VEHTYPE;188.93;811.89
1857.00;261.85;454;695446624#1_2;3.52;0.00;0.00;DEFAULT_VEHTYPE;192.87;831.95
1857.00;351.81;48;-39368999#0_1;31.36;0.00;10.27;DEFAULT_VEHTYPE;218.85;548.21
1857.00;352.88;6;-39368999#0_1;142.25;0.00;22.80;DEFAULT_VEHTYPE;204.11;658.16
1857.00;261.54;632;695490087#1_0;57.65;0.00;16.99;DEFAULT_VEHTYPE;96.50;824.16
1857.00;160.70;722;:cluster_2991819236_420249033_18_0;9.46;0.00;0.00;DEFAULT_VEHTYPE;181.48;833.11
1857.00;352.31;786;695446623#1_1;20.98;0.00;11.08;DEFAULT_VEHTYPE;177.30;877.20
1858.00;82.00;123;695504114#2_1;9.33;0.00;5.81;DEFAULT_VEHTYPE;169.74;819.82
1858.00;81.97;18;695504114#2_0;6.76;0.00;7.82;DEFAULT_VEHTYPE;167.66;816.30
1858.00;171.18;2;695429325#0_0;3.54;0.00;7.66;DEFAULT_VEHTYPE;179.62;808.71
1858.00;261.55;201;695490087#1_2;23.32;0.00;15.43;DEFAULT_VEHTYPE;131.35;822.87
1858.00;342.98;216;:cluster_2991819236_420249033_8_0;9.21;0.00;4.03;DEFAULT_VEHTYPE;183.26;821.79
1858.00;261.57;236;695490087#0_2;6.96;0.00;8.16;DEFAULT_VEHTYPE;164.37;827.78
1858.00;81.04;315;695504114#4_0;43.08;0.00;14.40;DEFAULT_VEHTYPE;245.53;828.30
1858.00;261.55;32;695490087#1_2;55.66;0.00;17.21;DEFAULT_VEHTYPE;99.33;818.11
1858.00;81.04;323;695504114#4_0;5.80;0.00;9.65;DEFAULT_VEHTYPE;208.70;822.49
1858.00;353.04;355;:cluster_2991819236_420249033_6_0;8.66;0.00;10.07;DEFAULT_VEHTYPE;187.72;821.91
1858.00;261.85;454;695446624#1_2;3.52;0.00;0.00;DEFAULT_VEHTYPE;192.87;831.95
1858.00;351.81;48;-39368999#0_1;43.66;0.00;12.31;DEFAULT_VEHTYPE;217.10;560.40
1858.00;352.89;6;-39368999#0_1;166.42;0.00;24.16;DEFAULT_VEHTYPE;201.12;682.15
1858.00;262.85;632;695490087#1_0;77.16;0.00;19.51;DEFAULT_VEHTYPE;77.18;821.61
1858.00;160.70;722;:cluster_2991819236_420249033_18_0;9.46;0.00;0.00;DEFAULT_VEHTYPE;181.48;833.11
1858.00;352.31;786;695446623#1_1;33.51;0.00;12.53;DEFAULT_VEHTYPE;175.63;889.62
1859.00;82.00;123;695504114#2_1;10.64;0.00;1.31;DEFAULT_VEHTYPE;171.04;820.00
1859.00;81.97;18;695504114#2_0;11.46;0.00;4.69;DEFAULT_VEHTYPE;172.31;816.95
1859.00;173.62;2;695429325#1_0;4.16;0.00;9.97;DEFAULT_VEHTYPE;180.72;798.91
1859.00;261.55;201;695490087#1_2;40.82;0.00;17.50;DEFAULT_VEHTYPE;114.03;820.29
1859.00;321.94;216;:cluster_2991819236_420249033_21_0;5.21;0.00;6.13;DEFAULT_VEHTYPE;179.69;826.61
1859.00;261.50;236;695490087#1_2;0.15;0.00;10.20;DEFAULT_VEHTYPE;154.28;826.28
1859.00;262.84;32;695490087#1_2;75.01;0.00;19.35;DEFAULT_VEHTYPE;80.15;815.53
1859.00;81.04;323;695504114#4_0;17.66;0.00;11.86;DEFAULT_VEHTYPE;220.42;824.34
1859.00;353.04;355;:cluster_2991819236_420249033_6_0;20.93;0.00;12.27;DEFAULT_VEHTYPE;186.23;834.10
1859.00;261.85;454;695446624#1_2;3.52;0.00;0.00;DEFAULT_VEHTYPE;192.87;831.95
1859.00;351.81;48;-39368999#0_1;57.32;0.00;13.66;DEFAULT_VEHTYPE;215.15;573.92
1859.00;352.74;6;-39368999#0_1;191.93;0.00;25.51;DEFAULT_VEHTYPE;197.92;707.47
1859.00;262.85;632;695490087#1_0;97.98;0.00;20.82;DEFAULT_VEHTYPE;56.53;819.02
1859.00;160.70;722;:cluster_2991819236_420249033_18_0;9.46;0.00;0.00;DEFAULT_VEHTYPE;181.48;833.11
1859.00;352.31;786;695446623#1_1;48.01;0.00;14.50;DEFAULT_VEHTYPE;173.69;903.99
1860.00;82.00;123;695504114#2_1;11.12;0.00;0.48;DEFAULT_VEHTYPE;171.51;820.07
1860.00;99.63;18;:cluster_2991819236_420249033_10_0;4.60;0.00;5.29;DEFAULT_VEHTYPE;177.41;816.18
1860.00;173.62;2;695429325#1_1;16.45;0.00;12.29;DEFAULT_VEHTYPE;185.27;787.04
1860.00;261.55;201;695490087#1_2;60.82;0.00;20.00;DEFAULT_VEHTYPE;94.23;817.35
1860.00;276.70;216;:cluster_2991819236_420249033_21_0;13.06;0.00;7.85;DEFAULT_VEHTYPE;172.40;828.74
1860.00;261.55;236;695490087#1_2;12.26;0.00;12.11;DEFAULT_VEHTYPE;142.29;824.50
1860.00;262.84;32;695490087#1_2;96.13;0.00;21.12;DEFAULT_VEHTYPE;59.18;812.90
1860.00;81.04;323;695504114#4_0;31.47;0.00;13.81;DEFAULT_VEHTYPE;234.06;826.49
1860.00;352.32;355;695446623#0_0;5.15;0.00;14.07;DEFAULT_VEHTYPE;184.46;848.07
1860.00;261.85;454;695446624#1_2;3.52;0.00;0.00;DEFAULT_VEHTYPE;192.87;831.95
1860.00;351.81;48;-39368999#0_1;72.64;0.00;15.32;DEFAULT_VEHTYPE;212.97;589.09
1860.00;352.74;6;-39368999#0_1;218.90;0.00;26.97;DEFAULT_VEHTYPE;194.51;734.23
1860.00;153.56;722;:cluster_2991819236_420249033_24_0;1.96;0.00;2.06;DEFAULT_VEHTYPE;182.53;831.34
1861.00;82.00;123;695504114#2_1;11.14;0.00;0.02;DEFAULT_VEHTYPE;171.53;820.07
1861.00;148.27;18;:cluster_2991819236_420249033_10_0;8.76;0.00;4.16;DEFAULT_VEHTYPE;179.16;812.50
1861.00;173.55;2;39368999#0_1;1.78;0.00;14.70;DEFAULT_VEHTYPE;186.91;772.43
1861.00;262.84;201;695490087#1_2;82.34;0.00;21.52;DEFAULT_VEHTYPE;72.87;814.62
1861.00;261.57;216;695490087#0_2;7.95;0.00;9.09;DEFAULT_VEHTYPE;163.39;827.63
1861.00;261.55;236;695490087#1_2;25.85;0.00;13.58;DEFAULT_VEHTYPE;128.85;822.50
1861.00;81.04;323;695504114#4_0;47.66;0.00;16.19;DEFAULT_VEHTYPE;250.06;829.01
1861.00;352.31;355;695446623#1_0;6.95;0.00;15.89;DEFAULT_VEHTYPE;182.35;863.73
1861.00;261.85;454;695446624#1_2;3.52;0.00;0.00;DEFAULT_VEHTYPE;192.87;831.95
1861.00;351.48;48;-39368999#0_1;89.31;0.00;16.67;DEFAULT_VEHTYPE;210.56;605.59
1861.00;353.63;6;-39368999#0_1;243.97;0.00;25.07;DEFAULT_VEHTYPE;191.61;759.15
1861.00;137.99;722;:cluster_2991819236_420249033_24_0;6.22;0.00;4.26;DEFAULT_VEHTYPE;185.40;828.36
1862.00;82.00;123;695504114#2_1;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.54;820.07
1862.00;171.85;18;695429325#0_0;3.94;0.00;4.22;DEFAULT_VEHTYPE;179.67;808.31
1862.00;173.64;2;39368999#0_1;18.72;0.00;16.94;DEFAULT_VEHTYPE;188.78;755.60
1862.00;262.84;201;695490087#1_2;106.42;0.00;24.08;DEFAULT_VEHTYPE;48.96;811.61
1862.00;261.52;216;695490087#1_2;1.91;0.00;10.96;DEFAULT_VEHTYPE;152.54;826.02
1862.00;261.55;236;695490087#1_2;40.94;0.00;15.09;DEFAULT_VEHTYPE;113.91;820.28
1862.00;352.31;355;695446623#1_0;24.88;0.00;17.93;DEFAULT_VEHTYPE;179.95;881.50
1862.00;261.85;454;695446624#1_2;3.52;0.00;0.00;DEFAULT_VEHTYPE;192.87;831.95
1862.00;352.88;48;-39368999#0_1;107.93;0.00;18.62;DEFAULT_VEHTYPE;208.36;624.09
1862.00;353.62;6;-695429325#1_1;5.71;0.00;21.51;DEFAULT_VEHTYPE;189.22;780.53
1862.00;100.30;722;:cluster_2991819236_420249033_24_0;12.81;0.00;6.60;DEFAULT_VEHTYPE;191.55;826.63
1863.00;82.00;123;695504114#2_1;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.54;820.07
1863.00;173.61;18;695429325#1_0;0.94;0.00;6.35;DEFAULT_VEHTYPE;180.36;802.11
1863.00;172.76;2;39368999#0_1;37.60;0.00;18.88;DEFAULT_VEHTYPE;190.95;736.86
1863.00;261.55;216;695490087#1_2;14.67;0.00;12.77;DEFAULT_VEHTYPE;139.91;824.14
1863.00;261.55;236;695490087#1_2;57.48;0.00;16.54;DEFAULT_VEHTYPE;97.53;817.84
1863.00;352.31;355;695446623#1_0;45.14;0.00;20.25;DEFAULT_VEHTYPE;177.24;901.57
1863.00;261.85;454;695446624#1_2;3.52;0.00;0.00;DEFAULT_VEHTYPE;192.87;831.95
1863.00;352.88;48;-39368999#0_1;129.03;0.00;21.10;DEFAULT_VEHTYPE;205.75;645.03
1863.00;353.62;6;-695429325#1_1;22.72;0.00;17.01;DEFAULT_VEHTYPE;187.33;797.44
1863.00;81.08;722;:6530229492_0_2;3.14;0.00;8.68;DEFAULT_VEHTYPE;200.14;827.62
1864.00;82.00;123;695504114#2_1;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.54;820.07
1864.00;173.62;18;695429325#1_0;8.67;0.00;7.73;DEFAULT_VEHTYPE;181.22;794.43
1864.00;172.75;2;39368999#0_1;58.17;0.00;20.57;DEFAULT_VEHTYPE;193.55;716.46
1864.00;261.55;216;695490087#1_2;30.03;0.00;15.36;DEFAULT_VEHTYPE;124.71;821.88
1864.00;262.84;236;695490087#1_2;75.68;0.00;18.20;DEFAULT_VEHTYPE;79.48;815.45
1864.00;261.85;454;695446624#1_2;3.52;0.00;0.00;DEFAULT_VEHTYPE;192.87;831.95
1864.00;352.88;48;-39368999#0_1;152.43;0.00;23.40;DEFAULT_VEHTYPE;202.85;668.26
1864.00;353.61;6;-695429325#0_1;6.06;0.00;12.51;DEFAULT_VEHTYPE;185.95;809.77
1864.00;81.04;722;695504114#4_2;8.92;0.00;10.78;DEFAULT_VEHTYPE;210.79;829.30
1865.00;82.00;123;695504114#2_1;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.54;820.07
1865.00;173.62;18;695429325#1_0;17.84;0.00;9.18;DEFAULT_VEHTYPE;182.24;785.31
1865.00;172.74;2;39368999#0_1;80.52;0.00;22.35;DEFAULT_VEHTYPE;196.37;694.30
1865.00;261.55;216;695490087#1_2;47.44;0.00;17.41;DEFAULT_VEHTYPE;107.48;819.32
1865.00;262.84;236;695490087#1_2;96.32;0.00;20.64;DEFAULT_VEHTYPE;59.00;812.87
1865.00;261.85;454;695446624#1_2;3.52;0.00;0.00;DEFAULT_VEHTYPE;192.87;831.95
1865.00;352.87;48;-39368999#0_1;177.43;0.00;25.01;DEFAULT_VEHTYPE;199.75;693.08
1865.00;347.85;6;:cluster_2991819236_420249033_8_0;5.55;0.00;8.74;DEFAULT_VEHTYPE;184.42;818.36
1865.00;81.04;722;695504114#4_2;21.57;0.00;12.64;DEFAULT_VEHTYPE;223.28;831.27
1866.00;82.00;123;695504114#2_1;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.54;820.07
1866.00;173.55;18;39368999#0_1;0.19;0.00;11.72;DEFAULT_VEHTYPE;186.73;774.01
1866.00;172.88;2;39368999#0_1;105.46;0.00;24.93;DEFAULT_VEHTYPE;199.46;669.56
1866.00;262.67;216;695490087#1_2;67.44;0.00;20.01;DEFAULT_VEHTYPE;87.66;816.48
1866.00;261.85;454;695446624#1_2;3.52;0.00;0.00;DEFAULT_VEHTYPE;192.87;831.95
1866.00;352.74;48;-39368999#0_1;204.24;0.00;26.80;DEFAULT_VEHTYPE;196.37;719.69
1866.00;340.85;6;:cluster_2991819236_420249033_8_0;9.81;0.00;4.27;DEFAULT_VEHTYPE;182.96;822.31
1866.00;81.04;722;695504114#4_2;36.53;0.00;14.96;DEFAULT_VEHTYPE;238.06;833.60
1867.00;82.00;123;695504114#2_1;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.54;820.07
1867.00;173.64;18;39368999#0_1;13.77;0.00;13.58;DEFAULT_VEHTYPE;188.24;760.52
1867.00;172.88;2;39368999#0_1;131.76;0.00;26.31;DEFAULT_VEHTYPE;202.72;643.47
1867.00;262.84;216;695490087#1_2;90.02;0.00;22.58;DEFAULT_VEHTYPE;65.24;813.66
1867.00;261.85;454;695446624#1_2;3.52;0.00;0.00;DEFAULT_VEHTYPE;192.87;831.95
1867.00;353.42;48;-39368999#0_1;230.66;0.00;26.42;DEFAULT_VEHTYPE;193.09;745.91
1867.00;321.28;6;:cluster_2991819236_420249033_21_0;5.32;0.00;5.64;DEFAULT_VEHTYPE;179.59;826.67
1868.00;82.00;123;695504114#2_1;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.54;820.07
1868.00;173.64;18;39368999#0_1;29.35;0.00;15.57;DEFAULT_VEHTYPE;189.96;745.05
1868.00;173.14;2;39368999#0_1;159.83;0.00;28.06;DEFAULT_VEHTYPE;206.17;615.63
1868.00;261.85;454;695446624#1_2;3.52;0.00;0.00;DEFAULT_VEHTYPE;192.87;831.95
1868.00;353.63;48;-39368999#0_1;254.37;0.00;23.71;DEFAULT_VEHTYPE;190.46;769.49
1868.00;280.48;6;:cluster_2991819236_420249033_21_0;12.42;0.00;7.09;DEFAULT_VEHTYPE;173.04;828.70
1869.00;82.00;123;695504114#2_1;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.54;820.07
1869.00;172.75;18;39368999#0_1;46.56;0.00;17.22;DEFAULT_VEHTYPE;192.08;727.97
1869.00;171.81;2;39368999#0_1;187.15;0.00;27.32;DEFAULT_VEHTYPE;209.82;588.57
1869.00;261.85;454;695446624#1_2;3.52;0.00;0.00;DEFAULT_VEHTYPE;192.87;831.95
1869.00;353.62;48;-695429325#1_1;13.81;0.00;19.21;DEFAULT_VEHTYPE;188.32;788.58
1869.00;261.57;6;695490087#0_2;7.83;0.00;9.62;DEFAULT_VEHTYPE;163.51;827.65
1870.00;82.00;123;695504114#2_1;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.54;820.07
1870.00;172.75;18;39368999#0_1;65.75;0.00;19.19;DEFAULT_VEHTYPE;194.50;708.94
1870.00;171.81;2;39368999#0_1;209.98;0.00;22.82;DEFAULT_VEHTYPE;213.06;565.99
1870.00;261.85;454;695446624#1_2;3.52;0.00;0.00;DEFAULT_VEHTYPE;192.87;831.95
1870.00;353.62;48;-695429325#1_1;28.51;0.00;14.71;DEFAULT_VEHTYPE;186.68;803.20
1870.00;261.52;6;695490087#1_2;2.69;0.00;11.86;DEFAULT_VEHTYPE;151.77;825.90
1871.00;82.00;123;695504114#2_1;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.54;820.07
1871.00;172.85;18;39368999#0_1;86.63;0.00;20.88;DEFAULT_VEHTYPE;197.13;688.23
1871.00;171.81;2;39368999#0_1;228.90;0.00;18.92;DEFAULT_VEHTYPE;215.76;547.27
1871.00;261.85;454;695446624#1_2;3.52;0.00;0.00;DEFAULT_VEHTYPE;192.87;831.95
1871.00;353.26;48;:cluster_2991819236_420249033_8_0;0.30;0.00;10.21;DEFAULT_VEHTYPE;185.53;813.24
1871.00;261.79;537;695446624#0_0;5.10;0.00;13.71;DEFAULT_VEHTYPE;219.08;842.18
1871.00;261.55;6;695490087#1_2;17.01;0.00;14.33;DEFAULT_VEHTYPE;137.59;823.80
1872.00;82.00;123;695504114#2_1;11.15;0.00;0.00;DEFAULT_VEHTYPE;171.54;820.07
1872.00;172.88;18;39368999#0_1;109.42;0.00;22.78;DEFAULT_VEHTYPE;199.95;665.64
